Tibet,China,2020-01-22 12:00,0,0,0,0,29.6548,91.1406
Washington,US,2020-01-22 12:00,1,0,0,0,47.7511,-120.74
Xinjiang,China,2020-01-22 12:00,0,0,0,0,43.8256,87.6168
Yunnan,China,2020-01-22 12:00,1,0,0,0,24.8801,102.8329
Zhejiang,China,2020-01-22 12:00,10,0,0,0,30.2741,120.1551
Tokyo,Japan,2020-01-22 12:00,2,0,0,0,35.6762,139.6503
Bankok,Thailand,2020-01-22 12:00,2,0,0,0,13.7563,100.5018
Seoul,South Korea,2020-01-22 12:00,1,0,0,0,37.5665,126.978
Anhui,Mainland China,2020-01-23 12:00,9,4,0,0,31.8206,117.2272
Beijing,Mainland China,2020-01-23 12:00,22,0,0,0,39.9042,116.4074
Chongqing,Mainland China,2020-01-23 12:00,9,0,0,0,29.4316,106.9123
Fujian,Mainland China,2020-01-23 12:00,5,2,0,0,26.0745,119.2965
Gansu,Mainland China,2020-01-23 12:00,2,0,0,0,36.0611,103.8343
Guangdong,Mainland China,2020-01-23 12:00,32,1,2,0,23.1291,113.2644
Guangxi,Mainland China,2020-01-23 12:00,5,0,0,0,32.0603,118.7969
Guizhou,Mainland China,2020-01-23 12:00,3,0,0,0,26.6477,106.6302
Hainan,Mainland China,2020-01-23 12:00,5,32,0,0,20.0444,110.1983
Hebei,Mainland China,2020-01-23 12:00,1,0,0,1,38.0428,114.5149
Heilongjiang,Mainland China,2020-01-23 12:00,2,0,0,0,45.8038,126.535
Henan,Mainland China,2020-01-23 12:00,5,0,0,0,34.7466,113.6253
Hong Kong,Hong Kong,2020-01-23 12:00,2,65,0,0,22.3193,114.1694
Hubei,Mainland China,2020-01-23 12:00,444,0,28,17,30.5928,114.3055
Hunan,Mainland China,2020-01-23 12:00,9,0,0,0,28.2282,112.9388
Inner Mongolia,Mainland China,2020-01-23 12:00,0,1,0,0,40.8424,111.75
Jiangsu,Mainland China,2020-01-23 12:00,5,0,0,0,32.0603,118.7969
Jiangxi,Mainland China,2020-01-23 12:00,7,0,0,0,28.6829,115.8582
Jilin,Mainland China,2020-01-23 12:00,1,0,0,0,43.8171,125.3235
Liaoning,Mainland China,2020-01-23 12:00,3,0,0,0,41.8057,123.4315
Macau,Macau,2020-01-23 12:00,2,0,0,0,22.1987,113.5439
Ningxia,Mainland China,2020-01-23 12:00,1,0,0,0,38.4872,106.2309
Qinghai,Mainland China,2020-01-23 12:00,0,0,0,0,36.6171,101.7782
Shaanxi,Mainland China,2020-01-23 12:00,3,1,0,0,34.3416,108.9398
Shandong,Mainland China,2020-01-23 12:00,6,2,0,0,36.6512,117.1201
Shanghai,Mainland China,2020-01-23 12:00,16,22,0,0,31.2304,121.4737
Shanxi,Mainland China,2020-01-23 12:00,1,0,0,0,37.8706,112.5489
Sichuan,Mainland China,2020-01-23 12:00,8,2,0,0,30.5728,104.0668
Taiwan,Taiwan,2020-01-23 12:00,1,0,0,0,25.033,121.5654
Tianjin,Mainland China,2020-01-23 12:00,4,0,0,0,39.3434,117.3616
Tibet,Mainland China,2020-01-23 12:00,0,0,0,0,29.6548,91.1406
Washington,US,2020-01-23 12:00,1,0,0,0,47.7511,-120.74
Xinjiang,Mainland China,2020-01-23 12:00,2,0,0,0,43.8256,87.6168
Yunnan,Mainland China,2020-01-23 12:00,2,0,0,0,24.8801,102.8329
Zhejiang,Mainland China,2020-01-23 12:00,27,0,0,0,30.2741,120.1551
Tokyo,Japan,2020-01-23 12:00,1,0,0,0,35.6762,139.6503
Bankok,Thailand,2020-01-23 12:00,3,0,0,0,13.7563,100.5018
Seoul,South Korea,2020-01-23 12:00,1,0,0,0,37.5665,126.978
Singapore,Singapore,2020-01-23 12:00,1,0,0,0,1.3521,103.8198
Manila,Philippines,2020-01-23 12:00,0,4,0,0,14.5995,120.9842
Kuala Lumpur,Malaysia,2020-01-23 12:00,0,4,0,0,3.139,101.6869
Hanoi,Vietnam,2020-01-23 12:00,2,0,0,0,21.0278,105.8342
Melbourne,Australia,2020-01-23 12:00,0,1,0,0,-37.8136,144.9631
Mexico City,Mexico,2020-01-23 12:00,0,1,0,0,19.4326,-99.1332
Brasilia,Brazil,2020-01-23 12:00,0,1,0,0,-15.8267,-47.9218
Bogota,Colombia,2020-01-23 12:00,0,1,0,0,4.711,-74.0721
Hubei,Mainland China,2020-01-24 0:00,549,0,31,24,30.5928,114.3055
Guangdong,Mainland China,2020-01-24 0:00,53,0,2,0,23.1291,113.2644
Zhejiang,Mainland China,2020-01-24 0:00,43,0,1,0,30.2741,120.1551
Beijing,Mainland China,2020-01-24 0:00,26,22,0,0,39.9042,116.4074
Shanghai,Mainland China,2020-01-24 0:00,20,0,0,0,31.2304,121.4737
Hunan,Mainland China,2020-01-24 0:00,24,0,0,0,28.2282,112.9388
Anhui,Mainland China,2020-01-24 0:00,15,4,0,0,31.8206,117.2272
Chongqing,Mainland China,2020-01-24 0:00,27,13,0,0,29.4316,106.9123
Sichuan,Mainland China,2020-01-24 0:00,15,4,0,0,30.5728,104.0668
Shandong,Mainland China,2020-01-24 0:00,9,0,0,0,36.6512,117.1201
Guangxi,Mainland China,2020-01-24 0:00,13,0,0,0,32.0603,118.7969
Fujian,Mainland China,2020-01-24 0:00,5,2,0,0,26.0745,119.2965
Jiangsu,Mainland China,2020-01-24 0:00,9,0,0,0,32.0603,118.7969
Henan,Mainland China,2020-01-24 0:00,9,0,0,0,34.7466,113.6253
Hainan,Mainland China,2020-01-24 0:00,8,32,0,0,20.0444,110.1983
Tianjin,Mainland China,2020-01-24 0:00,5,0,0,0,39.3434,117.3616
Jiangxi,Mainland China,2020-01-24 0:00,7,0,0,0,28.6829,115.8582
Shaanxi,Mainland China,2020-01-24 0:00,3,0,0,0,34.3416,108.9398
Guizhou,Mainland China,2020-01-24 0:00,3,0,0,0,26.6477,106.6302
Liaoning,Mainland China,2020-01-24 0:00,4,0,0,0,41.8057,123.4315
Hong Kong,Hong Kong,2020-01-24 0:00,2,36,0,0,22.3193,114.1694
Heilongjiang,Mainland China,2020-01-24 0:00,4,0,0,1,45.8038,126.535
Macau,Macau,2020-01-24 0:00,2,0,0,0,22.1987,113.5439
Xinjiang,Mainland China,2020-01-24 0:00,2,0,0,0,43.8256,87.6168
Gansu,Mainland China,2020-01-24 0:00,2,0,0,0,36.0611,103.8343
Yunnan,Mainland China,2020-01-24 0:00,2,0,0,0,24.8801,102.8329
Taiwan,Taiwan,2020-01-24 0:00,1,0,0,0,25.033,121.5654
Shanxi,Mainland China,2020-01-24 0:00,1,0,0,0,37.8706,112.5489
Jilin,Mainland China,2020-01-24 0:00,3,0,0,0,43.8171,125.3235
Hebei,Mainland China,2020-01-24 0:00,2,0,0,1,38.0428,114.5149
Ningxia,Mainland China,2020-01-24 0:00,1,0,0,0,38.4872,106.2309
Inner Mongolia,Mainland China,2020-01-24 0:00,1,2,0,0,40.8424,111.75
Washington,US,2020-01-24 0:00,1,0,0,0,47.7511,-120.74
Tokyo,Japan,2020-01-24 0:00,2,0,0,0,35.6762,139.6503
Bankok,Thailand,2020-01-24 0:00,4,0,0,0,13.7563,100.5018
Seoul,South Korea,2020-01-24 0:00,1,0,0,0,37.5665,126.978
Singapore,Singapore,2020-01-24 0:00,1,0,0,0,1.3521,103.8198
Hanoi,Vietnam,2020-01-24 0:00,2,0,0,0,21.0278,105.8342
Hubei,Mainland China,2020-01-24 12:00,549,0,31,24,30.5928,114.3055
Guangdong,Mainland China,2020-01-24 12:00,53,0,2,0,23.1291,113.2644
Zhejiang,Mainland China,2020-01-24 12:00,43,0,1,0,30.2741,120.1551
Beijing,Mainland China,2020-01-24 12:00,36,0,1,0,39.9042,116.4074
Chongqing,Mainland China,2020-01-24 12:00,27,13,0,0,29.4316,106.9123
Hunan,Mainland China,2020-01-24 12:00,24,0,0,0,28.2282,112.9388
Guangxi,Mainland China,2020-01-24 12:00,23,0,0,0,32.0603,118.7969
Shanghai,Mainland China,2020-01-24 12:00,20,22,1,0,31.2304,121.4737
Jiangxi,Mainland China,2020-01-24 12:00,18,0,0,0,28.6829,115.8582
Sichuan,Mainland China,2020-01-24 12:00,15,4,0,0,30.5728,104.0668
Shandong,Mainland China,2020-01-24 12:00,15,0,0,0,36.6512,117.1201
Anhui,Mainland China,2020-01-24 12:00,15,4,0,0,31.8206,117.2272
Fujian,Mainland China,2020-01-24 12:00,10,2,0,0,26.0745,119.2965
Henan,Mainland China,2020-01-24 12:00,9,42,0,0,34.7466,113.6253
Jiangsu,Mainland China,2020-01-24 12:00,9,0,0,0,32.0603,118.7969
Hainan,Mainland China,2020-01-24 12:00,8,32,0,0,20.0444,110.1983
Tianjin,Mainland China,2020-01-24 12:00,8,0,0,0,39.3434,117.3616
Yunnan,Mainland China,2020-01-24 12:00,5,0,0,0,24.8801,102.8329
Shaanxi,Mainland China,2020-01-24 12:00,5,0,0,0,34.3416,108.9398
Heilongjiang,Mainland China,2020-01-24 12:00,4,0,0,1,45.8038,126.535
Liaoning,Mainland China,2020-01-24 12:00,4,0,0,0,41.8057,123.4315
Guizhou,Mainland China,2020-01-24 12:00,3,0,0,0,26.6477,106.6302
Jilin,Mainland China,2020-01-24 12:00,3,0,0,0,43.8171,125.3235
Taiwan,Taiwan,2020-01-24 12:00,3,0,0,0,25.033,121.5654
Ningxia,Mainland China,2020-01-24 12:00,2,1,0,0,38.4872,106.2309
Hong Kong,Hong Kong,2020-01-24 12:00,2,36,0,0,22.3193,114.1694
Macau,Macau,2020-01-24 12:00,2,0,0,0,22.1987,113.5439
Hebei,Mainland China,2020-01-24 12:00,2,0,0,1,38.0428,114.5149
Gansu,Mainland China,2020-01-24 12:00,2,0,0,0,36.0611,103.8343
Xinjiang,Mainland China,2020-01-24 12:00,2,0,0,0,43.8256,87.6168
Shanxi,Mainland China,2020-01-24 12:00,1,0,0,0,37.8706,112.5489
Inner Mongolia,Mainland China,2020-01-24 12:00,1,2,0,0,40.8424,111.75
Qinghai,Mainland China,2020-01-24 12:00,0,1,0,0,36.6171,101.7782
Washington,US,2020-01-24 12:00,1,0,0,0,47.7511,-120.74
Illinois,US,2020-01-24 12:00,1,0,0,0,40.6331,-89.3985
Tokyo,Japan,2020-01-24 12:00,2,0,0,0,35.6762,139.6503
Bankok,Thailand,2020-01-24 12:00,5,0,0,0,13.7563,100.5018
Seoul,South Korea,2020-01-24 12:00,2,0,0,0,37.5665,126.978
Singapore,Singapore,2020-01-24 12:00,3,0,0,0,1.3521,103.8198
Hanoi,Vietnam,2020-01-24 12:00,2,0,0,0,21.0278,105.8342
Paris,France,2020-01-24 16:00,2,0,0,0,48.8566,2.3522
Hubei,Mainland China,2020-01-25 0:00,729,0,32,39,30.5928,114.3055
Guangdong,Mainland China,2020-01-25 0:00,78,0,2,0,23.1291,113.2644
Zhejiang,Mainland China,2020-01-25 0:00,62,0,1,0,30.2741,120.1551
Chongqing,Mainland China,2020-01-25 0:00,57,0,0,0,29.4316,106.9123
Hunan,Mainland China,2020-01-25 0:00,43,0,0,0,28.2282,112.9388
Anhui,Mainland China,2020-01-25 0:00,39,4,0,0,31.8206,117.2272
Beijing,Mainland China,2020-01-25 0:00,36,0,1,0,39.9042,116.4074
Shanghai,Mainland China,2020-01-25 0:00,33,22,1,0,31.2304,121.4737
Henan,Mainland China,2020-01-25 0:00,32,1,0,0,34.7466,113.6253
Sichuan,Mainland China,2020-01-25 0:00,28,4,0,0,30.5728,104.0668
Guangxi,Mainland China,2020-01-25 0:00,23,0,0,0,32.0603,118.7969
Shandong,Mainland China,2020-01-25 0:00,21,0,0,0,36.6512,117.1201
Jiangxi,Mainland China,2020-01-25 0:00,18,0,0,0,28.6829,115.8582
Jiangsu,Mainland China,2020-01-25 0:00,18,0,1,0,32.0603,118.7969
Hainan,Mainland China,2020-01-25 0:00,17,0,0,0,20.0444,110.1983
Liaoning,Mainland China,2020-01-25 0:00,15,0,0,0,41.8057,123.4315
Fujian,Mainland China,2020-01-25 0:00,10,4,0,0,26.0745,119.2965
Heilongjiang,Mainland China,2020-01-25 0:00,9,0,0,1,45.8038,126.535
Tianjin,Mainland China,2020-01-25 0:00,8,0,0,0,39.3434,117.3616
Hebei,Mainland China,2020-01-25 0:00,8,0,0,1,38.0428,114.5149
Shanxi,Mainland China,2020-01-25 0:00,6,0,0,0,37.8706,112.5489
Yunnan,Mainland China,2020-01-25 0:00,5,0,0,0,24.8801,102.8329
Hong Kong,Hong Kong,2020-01-25 0:00,5,36,0,0,22.3193,114.1694
Shaanxi,Mainland China,2020-01-25 0:00,5,0,0,0,34.3416,108.9398
Guizhou,Mainland China,2020-01-25 0:00,4,0,0,0,26.6477,106.6302
Jilin,Mainland China,2020-01-25 0:00,4,0,0,0,43.8171,125.3235
Gansu,Mainland China,2020-01-25 0:00,4,0,0,0,36.0611,103.8343
Ningxia,Mainland China,2020-01-25 0:00,3,1,0,0,38.4872,106.2309
Taiwan,Taiwan,2020-01-25 0:00,3,0,0,0,25.033,121.5654
Xinjiang,Mainland China,2020-01-25 0:00,3,0,0,0,43.8256,87.6168
Macau,Macau,2020-01-25 0:00,2,0,0,0,22.1987,113.5439
Inner Mongolia,Mainland China,2020-01-25 0:00,2,0,0,0,40.8424,111.75
Qinghai,Mainland China,2020-01-25 0:00,0,1,0,0,36.6171,101.7782
Washington,US,2020-01-25 0:00,1,0,0,0,47.7511,-120.74
Illinois,US,2020-01-25 0:00,1,0,0,0,40.6331,-89.3985
Tokyo,Japan,2020-01-25 0:00,2,0,0,0,35.6762,139.6503
Bankok,Thailand,2020-01-25 0:00,5,0,0,0,13.7563,100.5018
Seoul,South Korea,2020-01-25 0:00,2,0,0,0,37.5665,126.978
Singapore,Singapore,2020-01-25 0:00,3,0,0,0,1.3521,103.8198
Hanoi,Vietnam,2020-01-25 0:00,2,0,0,0,21.0278,105.8342
Paris,France,2020-01-25 0:00,3,0,0,0,48.8566,2.3522
Melbourne,Australia,2020-01-25 0:00,1,0,0,0,-37.8136,144.9631
Kathmandu,Nepal,2020-01-25 0:00,1,0,0,0,27.7172,85.324
Kuala Lumpur,Malaysia,2020-01-25 0:00,3,0,0,0,3.139,101.6869
Hubei,Mainland China,2020-01-25 12:00,761,0,32,40,30.5928,114.3055
Guangdong,Mainland China,2020-01-25 12:00,78,0,2,0,23.1291,113.2644
Zhejiang,Mainland China,2020-01-25 12:00,62,0,1,0,30.2741,120.1551
Chongqing,Mainland China,2020-01-25 12:00,57,0,0,0,29.4316,106.9123
Hunan,Mainland China,2020-01-25 12:00,43,0,0,0,28.2282,112.9388
Beijing,Mainland China,2020-01-25 12:00,41,0,2,0,39.9042,116.4074
Anhui,Mainland China,2020-01-25 12:00,39,4,0,0,31.8206,117.2272
Shanghai,Mainland China,2020-01-25 12:00,33,72,1,0,31.2304,121.4737
Henan,Mainland China,2020-01-25 12:00,32,1,0,0,34.7466,113.6253
Sichuan,Mainland China,2020-01-25 12:00,28,4,0,0,30.5728,104.0668
Shandong,Mainland China,2020-01-25 12:00,27,0,0,0,36.6512,117.1201
Guangxi,Mainland China,2020-01-25 12:00,23,0,0,0,32.0603,118.7969
Hainan,Mainland China,2020-01-25 12:00,19,0,0,0,20.0444,110.1983
Jiangxi,Mainland China,2020-01-25 12:00,18,0,0,0,28.6829,115.8582
Fujian,Mainland China,2020-01-25 12:00,18,20,0,0,26.0745,119.2965
Jiangsu,Mainland China,2020-01-25 12:00,18,0,1,0,32.0603,118.7969
Liaoning,Mainland China,2020-01-25 12:00,17,0,0,0,41.8057,123.4315
Shaanxi,Mainland China,2020-01-25 12:00,15,0,0,0,34.3416,108.9398
Yunnan,Mainland China,2020-01-25 12:00,11,58,0,0,24.8801,102.8329
Tianjin,Mainland China,2020-01-25 12:00,10,0,0,0,39.3434,117.3616
Heilongjiang,Mainland China,2020-01-25 12:00,9,0,0,1,45.8038,126.535
Hebei,Mainland China,2020-01-25 12:00,8,0,0,1,38.0428,114.5149
Inner Mongolia,Mainland China,2020-01-25 12:00,7,0,0,0,40.8424,111.75
Shanxi,Mainland China,2020-01-25 12:00,6,0,0,0,37.8706,112.5489
Hong Kong,Hong Kong,2020-01-25 12:00,5,244,0,0,22.3193,114.1694
Guizhou,Mainland China,2020-01-25 12:00,4,0,0,0,26.6477,106.6302
Jilin,Mainland China,2020-01-25 12:00,4,0,0,0,43.8171,125.3235
Gansu,Mainland China,2020-01-25 12:00,4,0,0,0,36.0611,103.8343
Ningxia,Mainland China,2020-01-25 12:00,3,1,0,0,38.4872,106.2309
Taiwan,Taiwan,2020-01-25 12:00,3,0,0,0,25.033,121.5654
Xinjiang,Mainland China,2020-01-25 12:00,3,0,0,0,43.8256,87.6168
Macau,Macau,2020-01-25 12:00,2,0,0,0,22.1987,113.5439
Qinghai,Mainland China,2020-01-25 12:00,1,0,0,0,36.6171,101.7782
Washington,US,2020-01-25 12:00,1,0,0,0,47.7511,-120.74
Illinois,US,2020-01-25 12:00,1,0,0,0,40.6331,-89.3985
Tokyo,Japan,2020-01-25 12:00,2,0,0,0,35.6762,139.6503
Bankok,Thailand,2020-01-25 12:00,7,0,0,0,13.7563,100.5018
Seoul,South Korea,2020-01-25 12:00,2,0,0,0,37.5665,126.978
Singapore,Singapore,2020-01-25 12:00,3,0,0,0,1.3521,103.8198
Hanoi,Vietnam,2020-01-25 12:00,2,0,0,0,21.0278,105.8342
Paris,France,2020-01-25 12:00,3,0,0,0,48.8566,2.3522
Melbourne,Australia,2020-01-25 12:00,4,0,0,0,-37.8136,144.9631
Kathmandu,Nepal,2020-01-25 12:00,1,0,0,0,27.7172,85.324
Kuala Lumpur,Malaysia,2020-01-25 12:00,3,0,0,0,3.139,101.6869
Hubei,Mainland China,2020-01-25 22:00,1052,0,42,52,30.5928,114.3055
Zhejiang,Mainland China,2020-01-25 22:00,104,0,1,0,30.2741,120.1551
Guangdong,Mainland China,2020-01-25 12:00,98,0,2,0,23.1291,113.2644
Henan,Mainland China,2020-01-25 12:00,83,3,0,1,34.7466,113.6253
Chongqing,Mainland China,2020-01-25 12:00,75,0,0,0,29.4316,106.9123
Hunan,Mainland China,2020-01-25 12:00,69,0,0,0,28.2282,112.9388
Anhui,Mainland China,2020-01-25 12:00,60,4,0,0,31.8206,117.2272
Beijing,Mainland China,2020-01-25 12:00,51,0,2,0,39.9042,116.4074
Sichuan,Mainland China,2020-01-25 12:00,44,4,0,0,30.5728,104.0668
Shanghai,Mainland China,2020-01-25 12:00,40,72,1,1,31.2304,121.4737
Shandong,Mainland China,2020-01-25 12:00,39,0,0,0,36.6512,117.1201
Jiangxi,Mainland China,2020-01-25 12:00,36,0,0,0,28.6829,115.8582
Guangxi,Mainland China,2020-01-25 12:00,33,0,0,0,32.0603,118.7969
Jiangsu,Mainland China,2020-01-25 12:00,31,0,1,0,32.0603,118.7969
Hainan,Mainland China,2020-01-25 12:00,19,0,0,0,20.0444,110.1983
Liaoning,Mainland China,2020-01-25 12:00,19,0,0,0,41.8057,123.4315
Fujian,Mainland China,2020-01-25 12:00,18,20,0,1,26.0745,119.2965
Heilongjiang,Mainland China,2020-01-25 12:00,15,0,0,0,45.8038,126.535
Shaanxi,Mainland China,2020-01-25 12:00,15,0,0,0,34.3416,108.9398
Tianjin,Mainland China,2020-01-25 12:00,13,0,0,0,39.3434,117.3616
Hebei,Mainland China,2020-01-25 12:00,13,0,0,1,38.0428,114.5149
Yunnan,Mainland China,2020-01-25 12:00,11,58,0,0,24.8801,102.8329
Shanxi,Mainland China,2020-01-25 12:00,9,0,0,0,37.8706,112.5489
Inner Mongolia,Mainland China,2020-01-25 12:00,7,0,0,0,40.8424,111.75
Gansu,Mainland China,2020-01-25 12:00,7,0,0,0,36.0611,103.8343
Guizhou,Mainland China,2020-01-25 12:00,5,0,0,0,26.6477,106.6302
Hong Kong,Hong Kong,2020-01-25 12:00,5,244,0,0,22.3193,114.1694
Ningxia,Mainland China,2020-01-25 12:00,4,1,0,0,38.4872,106.2309
Jilin,Mainland China,2020-01-25 12:00,4,0,0,0,43.8171,125.3235
Xinjiang,Mainland China,2020-01-25 12:00,4,0,0,0,43.8256,87.6168
Taiwan,Taiwan,2020-01-25 12:00,3,0,0,0,25.033,121.5654
Macau,Macau,2020-01-25 12:00,2,0,0,0,22.1987,113.5439
Qinghai,Mainland China,2020-01-25 12:00,1,0,0,0,36.6171,101.7782
Washington,US,2020-01-25 12:00,1,0,0,0,47.7511,-120.74
Illinois,US,2020-01-25 12:00,1,0,0,0,40.6331,-89.3985
Tokyo,Japan,2020-01-25 12:00,2,0,0,0,35.6762,139.6503
Bankok,Thailand,2020-01-25 12:00,7,0,0,0,13.7563,100.5018
Seoul,South Korea,2020-01-25 12:00,3,0,0,0,37.5665,126.978
Singapore,Singapore,2020-01-25 12:00,3,0,0,0,1.3521,103.8198
Hanoi,Vietnam,2020-01-25 12:00,2,0,0,0,21.0278,105.8342
Paris,France,2020-01-25 12:00,3,0,0,0,48.8566,2.3522
Melbourne,Australia,2020-01-25 12:00,4,0,0,0,-37.8136,144.9631
Kathmandu,Nepal,2020-01-25 12:00,1,0,0,0,27.7172,85.324
Kuala Lumpur,Malaysia,2020-01-25 12:00,3,0,0,0,3.139,101.6869
Hubei,Mainland China,2020-01-26 11:00,1058,0,42,52,30.5928,114.3055
Guangdong,Mainland China,2020-01-26 11:00,111,0,2,0,23.1291,113.2644
Zhejiang,Mainland China,2020-01-26 11:00,104,0,1,0,30.2741,120.1551
Henan,Mainland China,2020-01-26 11:00,83,3,0,1,34.7466,113.6253
Chongqing,Mainland China,2020-01-26 11:00,75,0,0,0,29.4316,106.9123
Hunan,Mainland China,2020-01-26 11:00,69,0,0,0,28.2282,112.9388
Beijing,Mainland China,2020-01-26 11:00,68,0,2,0,39.9042,116.4074
Anhui,Mainland China,2020-01-26 11:00,60,4,0,0,31.8206,117.2272
Shandong,Mainland China,2020-01-26 11:00,46,0,0,0,36.6512,117.1201
Sichuan,Mainland China,2020-01-26 11:00,44,4,0,0,30.5728,104.0668
Shanghai,Mainland China,2020-01-26 11:00,40,72,1,1,31.2304,121.4737
Guangxi,Mainland China,2020-01-26 11:00,36,0,0,0,32.0603,118.7969
Jiangxi,Mainland China,2020-01-26 11:00,36,0,0,0,28.6829,115.8582
Fujian,Mainland China,2020-01-26 11:00,35,20,0,0,26.0745,119.2965
Jiangsu,Mainland China,2020-01-26 11:00,33,0,1,0,32.0603,118.7969
Hainan,Mainland China,2020-01-26 11:00,22,0,0,0,20.0444,110.1983
Shaanxi,Mainland China,2020-01-26 11:00,22,0,0,0,34.3416,108.9398
Liaoning,Mainland China,2020-01-26 11:00,21,0,0,0,41.8057,123.4315
Yunnan,Mainland China,2020-01-26 11:00,16,36,0,0,24.8801,102.8329
Heilongjiang,Mainland China,2020-01-26 11:00,15,0,0,1,45.8038,126.535
Tianjin,Mainland China,2020-01-26 11:00,14,0,0,0,39.3434,117.3616
Hebei,Mainland China,2020-01-26 11:00,13,0,0,1,38.0428,114.5149
Shanxi,Mainland China,2020-01-26 11:00,9,0,0,0,37.8706,112.5489
Hong Kong,Hong Kong,2020-01-26 11:00,8,244,0,0,22.3193,114.1694
Inner Mongolia,Mainland China,2020-01-26 11:00,7,0,0,0,40.8424,111.75
Gansu,Mainland China,2020-01-26 11:00,7,0,0,0,36.0611,103.8343
Guizhou,Mainland China,2020-01-26 11:00,5,0,0,0,26.6477,106.6302
Macau,Macau,2020-01-26 11:00,5,0,0,0,22.1987,113.5439
Ningxia,Mainland China,2020-01-26 11:00,4,0,0,0,38.4872,106.2309
Jilin,Mainland China,2020-01-26 11:00,4,0,0,0,43.8171,125.3235
